,mu,quantized_mu,changed,timestamp,average_util,parameter,delta_latency
0,0.539235676804004,0.66,0,2022-12-13 23:36:58.660819,0.56041229,0.03,-1.2237915939656108
0,0.5761303129238706,0.66,0,2022-12-13 23:37:04.701144,0.5881019999999999,0.03,-0.5092539193257151
0,0.5956761299878649,0.66,0,2022-12-13 23:37:14.735316,0.606584,0.03,-0.4519211740425766
0,0.6418168123784218,0.66,0,2022-12-13 23:37:16.769528,0.6613917,0.03,-1.0569798343306591
0,0.6156466111710323,0.66,0,2022-12-13 23:37:20.799286,0.6332588,0.03,-0.884484362561126
0,0.5577895680275025,0.66,0,2022-12-13 23:37:38.842777,0.5785756,0.03,-1.180476785145499
0,0.5594490920724813,0.66,0,2022-12-13 23:37:42.876152,0.5786904,0.03,-1.0254833889189883
0,0.5557466082168382,0.66,0,2022-12-13 23:37:44.902828,0.5747764,0.03,-1.0060141269864873
0,0.5402700209509597,0.66,0,2022-12-13 23:37:56.939802,0.5582657,0.03,-0.9159307174404858
0,0.5873101720631887,0.66,0,2022-12-13 23:38:00.969144,0.6063061,0.03,-1.0029319898036848
0,0.5118343300958043,0.66,0,2022-12-13 23:38:19.011153,0.531175,0.03,-1.0347618076942446
0,0.5734387258798276,0.66,0,2022-12-13 23:38:25.051575,0.5931833,0.03,-1.0733904620066916
0,0.5513188907987333,0.66,0,2022-12-13 23:38:37.085516,0.5702299,0.03,-0.9952445854566496
0,0.5266453341063456,0.66,0,2022-12-13 23:38:59.127669,0.5413435000000001,0.03,-0.6732246842166161
0,0.5178648485728409,0.66,0,2022-12-13 23:39:05.165390,0.5349334000000001,0.03,-0.8415351632245889
0,0.5677384701873859,0.66,0,2022-12-13 23:39:15.201309,0.5560020999999999,0.03,0.3301755537566198
0,0.6327987088043634,0.66,0,2022-12-13 23:39:17.245109,0.6010847,0.03,0.7213135705502411
0,0.6830947736481663,0.66,0,2022-12-13 23:39:19.275895,0.611845,0.03,1.2163930887483287
0,0.6441859097917628,0.66,0,2022-12-13 23:39:21.308633,0.5849952,0.03,1.0895795021832262
0,0.5928758882439231,0.66,0,2022-12-13 23:39:39.352556,0.5630960999999999,0.03,0.6894702329311443
0,0.5945142201621552,0.66,0,2022-12-13 23:39:55.407450,0.5823956,0.03,0.3392925453840843
0,0.6036865885565444,0.66,0,2022-12-13 23:39:57.460685,0.5815908000000001,0.03,0.5518867299824182
0,0.5256112704078366,0.66,0,2022-12-13 23:40:19.519585,0.5178486,0.03,0.23012367766108574
0,0.5833726026219911,0.66,0,2022-12-13 23:40:25.563265,0.5718061,0.03,0.32609723580401934
0,0.5560348784046405,0.66,0,2022-12-13 23:40:35.617520,0.5494264,0.03,0.19908248231836695
0,0.515365900512739,0.66,0,2022-12-13 23:40:39.652782,0.5066816999999999,0.03,0.25423387952984455
0,0.58027357677152,0.66,0,2022-12-13 23:40:57.722352,0.5986052999999999,0.03,-0.9443236093757768
0,0.5386953903244959,0.66,0,2022-12-13 23:40:59.757236,0.5571442,0.03,-0.9544088916065947
0,0.554091417062839,0.66,0,2022-12-13 23:41:01.793918,0.5704214,0.03,-0.7859924827310918
0,0.49617302123674356,0.66,0,2022-12-13 23:41:05.831708,0.511279,0.03,-0.7002375085157462
0,0.5868819392636325,0.66,0,2022-12-13 23:41:13.881221,0.6024609,0.03,-0.7325091814153435
0,0.5761927049681941,0.66,0,2022-12-13 23:41:17.920399,0.5897006,0.03,-0.5983156020430671
0,0.5324577095475714,0.66,0,2022-12-13 23:41:19.949733,0.5479107,0.03,-0.7238119385452462
0,0.5506114887140113,0.66,0,2022-12-13 23:41:40.029933,0.5662019100000001,0.03,-0.7333042077469887
0,0.5203921750368992,0.66,0,2022-12-13 23:41:44.067314,0.53371091,0.03,-0.5869111460666667
0,0.453266199791569,0.33,1,2022-12-13 23:41:46.178918,0.46650135,0.03,-0.5819129614280609
0,0.5853118329537922,0.66,1,2022-12-13 23:41:56.239223,0.5606438499999999,0.03,0.6000808356270811
0,0.6416453239952216,0.66,0,2022-12-13 23:42:00.297250,0.61529384,0.03,0.630411193795789
0,0.5975761503363516,0.66,0,2022-12-13 23:42:18.387302,0.58365974,0.03,0.38109068033075555
0,0.5645613583213439,0.66,0,2022-12-13 23:42:22.425598,0.5811982,0.03,-0.8086958401938389
0,0.48389612107033697,0.33,1,2022-12-13 23:42:26.464494,0.4993468000000001,0.03,-0.7236530509658662
0,0.5481596383069663,0.66,1,2022-12-13 23:42:34.514,0.562636,0.03,-0.6588334673855413
0,0.5281629047652252,0.66,0,2022-12-13 23:42:36.547518,0.5412513999999999,0.03,-0.5732032360031637
0,0.5396565360938443,0.66,0,2022-12-13 23:42:56.631802,0.5514957,0.03,-0.5019299691389038
0,0.5542786462797434,0.66,0,2022-12-13 23:43:00.676551,0.5684149,0.03,-0.6371609840330007
0,0.6717127043089693,0.66,0,2022-12-13 23:43:02.707608,0.6844081,0.03,-0.5502247705415927
0,0.6222661642673735,0.66,0,2022-12-13 23:43:04.740419,0.6338704999999999,0.03,-0.4890823824568703
0,0.7409254095795396,0.66,0,2022-12-13 23:43:14.803307,0.7318954,0.03,0.26313344497075686
0,0.7414767084644984,0.66,0,2022-12-13 23:43:16.870843,0.7286457,0.03,0.35606495543853445
0,0.6580129250172659,0.66,0,2022-12-13 23:43:18.901053,0.6427099299999999,0.03,0.4121757638127564
0,0.6001400943606222,0.66,0,2022-12-13 23:43:38.994305,0.58898903,0.03,0.3160524105121348
0,0.6076978969185852,0.66,0,2022-12-13 23:43:43.032847,0.6197174299999999,0.03,-0.5119113841802639
0,0.491866232075708,0.33,1,2022-12-13 23:43:47.069012,0.5037005299999999,0.03,-0.5016620668207619
0,0.5292171794656552,0.66,1,2022-12-13 23:43:57.139316,0.534999,0.03,-0.2140938129331606
0,0.5612936666569381,0.66,0,2022-12-13 23:44:19.233749,0.5750376,0.03,-0.6127312098230794
0,0.5960287588350656,0.66,0,2022-12-13 23:44:23.271520,0.6087781,0.03,-0.5533470455769988
0,0.6831910043717354,0.66,0,2022-12-13 23:44:35.337420,0.6779322000000001,0.03,0.16151788581986565
0,0.6939138153965378,0.66,0,2022-12-13 23:44:37.370435,0.6840868999999999,0.03,0.28334556830793106
0,0.6843618803620389,0.66,0,2022-12-13 23:44:59.455115,0.678925,0.03,0.16655571429838265
0,0.6038504602775465,0.66,0,2022-12-13 23:45:15.534930,0.5981256,0.03,0.1746494310907443
0,0.5672194261204339,0.66,0,2022-12-13 23:45:19.575759,0.5589984,0.03,0.24218840452463347
0,0.6668277851468976,0.66,0,2022-12-13 23:45:55.727229,0.6584668,0.03,0.24584354964212535
0,0.6999827370672331,0.66,0,2022-12-13 23:45:59.768785,0.6909040000000001,0.03,0.26438112838923744
0,0.6927351175631667,0.66,0,2022-12-13 23:46:15.838757,0.7079139999999999,0.03,-0.7051443555167695
0,0.6460811003419987,0.66,0,2022-12-13 23:46:19.879161,0.66196106,0.03,-0.7536022925190806
0,0.5926299361964157,0.66,0,2022-12-13 23:46:23.915914,0.60589266,0.03,-0.5835590421209291
0,0.5643854908666118,0.66,0,2022-12-13 23:46:33.969129,0.5739451600000001,0.03,-0.38368742924573485
0,0.48678804152211924,0.33,1,2022-12-13 23:46:40.017593,0.49903046,0.03,-0.5243848289272135
0,0.5740415150504941,0.66,1,2022-12-13 23:46:56.096940,0.5868677,0.03,-0.5578115386270577
0,0.6040511998146778,0.66,0,2022-12-13 23:47:00.142100,0.6181178,0.03,-0.6327798583722413
0,0.6081430632357406,0.66,0,2022-12-13 23:47:02.180625,0.6185387,0.03,-0.4254452261321163
0,0.644569176234192,0.66,0,2022-12-13 23:47:06.222144,0.6523513999999999,0.03,-0.30030468192826276
0,0.6944163283860194,0.66,0,2022-12-13 23:47:14.277179,0.6840615,0.03,0.29651366849751626
0,0.6424414714667354,0.66,0,2022-12-13 23:47:18.339987,0.6311863,0.03,0.31857909215106595
0,0.6250295255236182,0.66,0,2022-12-13 23:47:36.443026,0.6374057,0.03,-0.5319456721419903
0,0.5869032690124264,0.66,0,2022-12-13 23:47:40.482031,0.6000163000000001,0.03,-0.574655121509618
0,0.5684735365347803,0.66,0,2022-12-13 23:47:42.520123,0.5794835,0.03,-0.457282932944063
0,0.6006864585893128,0.66,0,2022-12-13 23:47:46.557638,0.6113153,0.03,-0.43741209243816426
0,0.6312197806732274,0.66,0,2022-12-13 23:47:54.606074,0.6214312999999999,0.03,0.2823800584142797
0,0.6295404499147738,0.66,0,2022-12-13 23:47:56.639213,0.6183680999999999,0.03,0.3165695308189985
0,0.6260321591065972,0.66,0,2022-12-13 23:48:18.730275,0.6233276,0.03,0.08631710874277371
0,0.6194805400843174,0.66,0,2022-12-13 23:48:22.773858,0.6354034000000001,0.03,-0.756645170575271
0,0.6094070466065813,0.66,0,2022-12-13 23:48:24.804848,0.6244934,0.03,-0.6989207082362513
0,0.7008623626779124,0.66,0,2022-12-13 23:48:34.857174,0.6958435,0.03,0.1546894683093129
0,0.6938745545324112,0.66,0,2022-12-13 23:48:36.897516,0.6855497999999999,0.03,0.24489863818052857
0,0.6707575745552442,0.66,0,2022-12-13 23:48:38.932355,0.6605322100000001,0.03,0.29330037407750126
0,0.5697245804647562,0.66,0,2022-12-13 23:48:59.018527,0.5596951099999999,0.03,0.28841856279507977
0,0.6263951685780871,0.66,0,2022-12-13 23:49:15.100588,0.60711521,0.03,0.4963200970206921
0,0.6107126753159073,0.66,0,2022-12-13 23:49:17.170333,0.58313231,0.03,0.6519842479947546
0,0.5568930672464008,0.66,0,2022-12-13 23:49:19.233229,0.52728321,0.03,0.6866235687740049
0,0.5882369059507252,0.66,0,2022-12-13 23:49:43.356663,0.6000381000000001,0.03,-0.49984139683466644
0,0.6358801171237856,0.66,0,2022-12-13 23:49:45.391435,0.6486422000000001,0.03,-0.5540859402112666
0,0.5296839095971271,0.66,0,2022-12-13 23:50:19.548941,0.5471852,0.03,-0.8755719749125466
0,0.5177627404082215,0.66,0,2022-12-13 23:50:23.590617,0.5346613,0.03,-0.8284752026735702
0,0.5228810963257086,0.66,0,2022-12-13 23:50:33.652225,0.53925,0.03,-0.7888437044335699
0,0.5286881281660195,0.66,0,2022-12-13 23:50:37.683809,0.5444498,0.03,-0.7452598866423893
0,0.5350650932662486,0.66,0,2022-12-13 23:50:39.717395,0.5491005,0.03,-0.6308240324094443
0,0.5619861961690393,0.66,0,2022-12-13 23:50:55.790880,0.5754235,0.03,-0.5940444338174444
0,0.5994910268906728,0.66,0,2022-12-13 23:50:59.828643,0.6118011,0.03,-0.5282020063043813
0,0.595605550440468,0.66,0,2022-12-13 23:51:01.869558,0.6088935999999999,0.03,-0.5850733229180257
0,0.6374561212261444,0.66,0,2022-12-13 23:51:03.907575,0.6451912,0.03,-0.2981849809075753
0,0.6068300021423776,0.66,0,2022-12-13 23:51:05.943237,0.6161539,0.03,-0.3722188341984907
0,0.6290427998218766,0.66,0,2022-12-13 23:51:11.992245,0.6243739,0.03,0.14464564467510893
0,0.6691445297900923,0.66,0,2022-12-13 23:51:14.042406,0.6727459999999998,0.03,-0.12788906282984241
0,0.5764030130872058,0.66,0,2022-12-13 23:51:18.099069,0.5751354,0.03,0.04138545453742502
0,0.6226192182300349,0.66,0,2022-12-13 23:51:36.181217,0.633864,0.03,-0.46972536236369455
0,0.6815210690810565,0.66,0,2022-12-13 23:51:54.265289,0.6692218000000001,0.03,0.343572424833137
0,0.6765130678201765,0.66,0,2022-12-13 23:52:16.370459,0.6609596,0.03,0.4176893713122408
0,0.6417278110803848,0.66,0,2022-12-13 23:52:18.407663,0.651532,0.03,-0.3957221710177752
0,0.7223499128707852,0.66,0,2022-12-13 23:52:22.444415,0.7334104,0.03,-0.4599470138344923
0,0.7385764662355928,0.66,0,2022-12-13 23:52:24.482887,0.7480625000000001,0.03,-0.38009144769850467
0,0.5786427646998649,0.66,0,2022-12-13 23:52:26.518491,0.59148811,0.03,-0.5589278338046909
0,0.5954192052211579,0.66,0,2022-12-13 23:52:34.572361,0.5935665099999999,0.03,0.059924619104099394
0,0.610509266948654,0.66,0,2022-12-13 23:52:56.672775,0.60365431,0.03,0.20579274485072618
0,0.6076204844313664,0.66,0,2022-12-13 23:52:58.706071,0.6167164099999999,0.03,-0.3612532928222418
0,0.6244826985973072,0.66,0,2022-12-13 23:53:00.737336,0.6331579100000001,0.03,-0.34132720170719
0,0.6837425502300742,0.66,0,2022-12-13 23:53:02.767764,0.6921323000000001,0.03,-0.3280296318455642
0,0.6767425556873851,0.66,0,2022-12-13 23:53:04.802678,0.6803041999999999,0.03,-0.12638155895352365
0,0.6784918981221152,0.66,0,2022-12-13 23:53:12.852549,0.6487639100000001,0.03,0.6886033416437776
0,0.7430816233757208,0.66,0,2022-12-13 23:53:14.886502,0.69982321,0.03,0.892795718010919
0,0.706432484562858,0.66,0,2022-12-13 23:53:16.947563,0.6647862100000002,0.03,0.8705437763245524
0,0.6807198987349319,0.66,0,2022-12-13 23:53:18.979337,0.6173788100000001,0.03,1.1350630229754586
0,0.7083370222409142,0.66,0,2022-12-13 23:53:39.070038,0.6568246999999999,0.03,0.9995568202961833
0,0.6526263109926874,0.66,0,2022-12-13 23:53:43.109054,0.6549381,0.03,-0.0801906549923766
0,0.6244311358344958,0.66,0,2022-12-13 23:53:45.142450,0.6362496,0.03,-0.5007908171357964
0,0.614285791037728,0.66,0,2022-12-13 23:53:51.192486,0.6147021500000001,0.03,-0.013975840753523538
0,0.6620356091251521,0.66,0,2022-12-13 23:53:55.228469,0.66491335,0.03,-0.10084262098437108
0,0.682602847852416,0.66,0,2022-12-13 23:53:57.259295,0.68506915,0.03,-0.08578675069910746
0,0.5624182790692516,0.66,0,2022-12-13 23:53:59.292985,0.56295596,0.03,-0.018085254470896914
0,0.6450750183899273,0.66,0,2022-12-13 23:54:17.373569,0.6421391100000001,0.03,0.09336612134442492
0,0.6485999275980815,0.66,0,2022-12-13 23:54:23.418458,0.6409002100000001,0.03,0.2284552219966824
0,0.6167305052465218,0.66,0,2022-12-13 23:54:25.449811,0.60284991,0.03,0.38027481897925164
0,0.705754717784574,0.66,0,2022-12-13 23:54:35.507967,0.64196371,0.03,1.1398716039185026
0,0.6959947357988017,0.66,0,2022-12-13 23:54:37.572185,0.6440242000000002,0.03,1.005162481504558
0,0.6671990023459653,0.66,0,2022-12-13 23:54:39.606388,0.6078625000000001,0.03,1.091212783573402
0,0.6425285434172792,0.66,0,2022-12-13 23:54:55.685314,0.6240164,0.03,0.4806167646792204
0,0.6060691584464877,0.66,0,2022-12-13 23:54:57.726717,0.6093273,0.03,-0.11496731178682433
0,0.5860701296077709,0.66,0,2022-12-13 23:55:01.762025,0.5967448000000001,0.03,-0.43978073130458406
0,0.5872511566624466,0.66,0,2022-12-13 23:55:05.825246,0.59692423,0.03,-0.3892509379805241
0,0.6064216688529132,0.66,0,2022-12-13 23:55:11.874281,0.60107803,0.03,0.1639210469041306
0,0.5835795295952538,0.66,0,2022-12-13 23:55:13.906285,0.5947160300000001,0.03,-0.46396856518814567
0,0.6177515213368246,0.66,0,2022-12-13 23:55:17.944291,0.6279730299999999,0.03,-0.41660233052889695
0,0.6475439570041266,0.66,0,2022-12-13 23:55:19.977422,0.65534073,0.03,-0.30095974280149873
0,0.7296763453358981,0.66,0,2022-12-13 23:55:36.052047,0.7348127000000001,0.03,-0.18779067173976727
0,0.6542351424740965,0.66,0,2022-12-13 23:55:40.086863,0.6655094000000001,0.03,-0.4712982015578482
0,0.5919295033012841,0.66,0,2022-12-13 23:55:48.137272,0.6031410000000001,0.03,-0.46795222541231263
0,0.6071223544857178,0.66,0,2022-12-13 23:55:52.178085,0.6036045,0.03,0.1108808849138663
0,0.6409050379584063,0.66,0,2022-12-13 23:55:54.213576,0.6385728,0.03,0.07486743002419446
0,0.640108485010231,0.66,0,2022-12-13 23:55:56.270201,0.6551983,0.03,-0.699152844496297
0,0.5908208753047415,0.66,0,2022-12-13 23:55:58.303962,0.6022464000000001,0.03,-0.4794090388467267
0,0.6993495497922039,0.66,0,2022-12-13 23:56:16.405511,0.7099944,0.03,-0.43823885846312005
0,0.711299022205543,0.66,0,2022-12-13 23:56:22.456709,0.7125101,0.03,-0.04120671415623467
0,0.6836931994360506,0.66,0,2022-12-13 23:56:34.516955,0.6707563,0.03,0.3585342012892737
0,0.6610876991486632,0.66,0,2022-12-13 23:56:36.554741,0.6727624999999999,0.03,-0.49292026635431974
0,0.6789361931374197,0.66,0,2022-12-13 23:56:38.587792,0.6937028,0.03,-0.6777074465678057
0,0.5991035444986149,0.66,0,2022-12-13 23:57:02.689358,0.6114664000000001,0.03,-0.5311902206826802
0,0.674145341353419,0.66,0,2022-12-13 23:57:14.753608,0.6703618,0.03,0.11877636002542007
0,0.6122774900365842,0.66,0,2022-12-13 23:57:18.803164,0.6053832,0.03,0.20685941585463147
0,0.596442135447036,0.66,0,2022-12-13 23:57:38.889349,0.5906593099999999,0.03,0.17627066051799997
0,0.6083437545599777,0.66,0,2022-12-13 23:57:42.929044,0.6202890099999999,0.03,-0.5077888749155197
0,0.528403835980364,0.66,0,2022-12-13 23:57:46.969818,0.53384861,0.03,-0.20027267918482466
0,0.5453847942535364,0.66,0,2022-12-13 23:57:51.018169,0.52613361,0.03,0.49573603142392986
0,0.6744095115703203,0.66,0,2022-12-13 23:57:55.057018,0.6798691,0.03,-0.20087617111333494
0,0.6342072215900694,0.66,0,2022-12-13 23:57:59.160251,0.6479901,0.03,-0.6151298092611339
0,0.6305896773328402,0.66,0,2022-12-13 23:58:17.261650,0.6431134999999999,0.03,-0.5403587234030964
0,0.6231084251682804,0.66,0,2022-12-13 23:58:25.307952,0.63596,0.03,-0.5592910391889808
0,0.6441821543762625,0.66,0,2022-12-13 23:58:31.349321,0.6480598,0.03,-0.13840594439937778
0,0.6274239018074942,0.66,0,2022-12-13 23:58:37.392853,0.630018,0.03,-0.09043899702808486
0,0.5430548222716355,0.66,0,2022-12-13 23:58:39.427435,0.5424308,0.03,0.020587360868949044
0,0.550142887263981,0.66,0,2022-12-13 23:58:57.506855,0.5445,0.03,0.17235222955537952
0,0.5471979806385069,0.66,0,2022-12-13 23:58:59.543828,0.5316038999999999,0.03,0.41858051587300693
0,0.606900185127163,0.66,0,2022-12-13 23:59:03.590747,0.5752537999999999,0.03,0.7202172108221508
0,0.5557419660981052,0.66,0,2022-12-13 23:59:07.631342,0.52564734,0.03,0.6947230398762527
0,0.6007735377198923,0.66,0,2022-12-13 23:59:15.685926,0.58232684,0.03,0.4792667958355682
0,0.5584153477143602,0.66,0,2022-12-13 23:59:17.729027,0.5427308399999999,0.03,0.42056185907884985
0,0.6041252332950727,0.66,0,2022-12-13 23:59:21.776883,0.57941414,0.03,0.6008691096734755
0,0.6263524534321426,0.66,0,2022-12-13 23:59:37.856190,0.5865515399999999,0.03,0.8444497144409278
0,0.6773563150400094,0.66,0,2022-12-13 23:59:43.904273,0.658495,0.03,0.4877885982548898
0,0.6976818703695843,0.66,0,2022-12-13 23:59:51.959870,0.6744123,0.03,0.5741678740865719
0,0.6988261855569148,0.66,0,2022-12-13 23:59:53.999965,0.7028972,0.03,-0.14583590524808204
0,0.7357743210072979,0.66,0,2022-12-13 23:59:56.030251,0.7402124000000001,0.03,-0.16009359819691277
0,0.661347573214478,0.66,0,2022-12-13 23:59:58.061632,0.6763684,0.03,-0.6945365977212127
0,0.67169624669212,0.66,0,2022-12-14 00:00:16.152061,0.6814352,0.03,-0.39249722118893604
0,0.7137724902490253,0.66,0,2022-12-14 00:00:18.183521,0.7182714,0.03,-0.16247617554800045
0,0.6734674237590993,0.66,0,2022-12-14 00:00:22.226526,0.6778082000000001,0.03,-0.15629427394161857
0,0.6895496864500312,0.66,0,2022-12-14 00:00:24.285020,0.6983780000000002,0.03,-0.34853263742887
0,0.6748171439182771,0.66,0,2022-12-14 00:00:26.316867,0.6852308,0.03,-0.4263647971244225
0,0.6720568812649931,0.66,0,2022-12-14 00:00:36.380592,0.6799773,0.03,-0.3065441248808641
0,0.666781408173069,0.66,0,2022-12-14 00:00:40.417362,0.6722259000000002,0.03,-0.20026118708601715
0,0.5934975026549519,0.66,0,2022-12-14 00:00:56.498576,0.5970053999999999,0.03,-0.12435070610536014
0,0.5888182603845797,0.66,0,2022-12-14 00:01:00.543752,0.5973354,0.03,-0.33394195586948217
0,0.6199246463287528,0.66,0,2022-12-14 00:01:02.583378,0.6298172,0.03,-0.40010717108495675
0,0.6335155051086226,0.66,0,2022-12-14 00:01:14.654059,0.6415535,0.03,-0.3118834618747579
0,0.6796736496977944,0.66,0,2022-12-14 00:01:18.704241,0.6848831000000001,0.03,-0.19073486168605644
0,0.6536458911853192,0.66,0,2022-12-14 00:01:20.735986,0.6502561,0.03,0.10705281846490505
0,0.6677963788588137,0.66,0,2022-12-14 00:01:36.815659,0.6620626000000001,0.03,0.17489904629252545
0,0.6722128353664402,0.66,0,2022-12-14 00:01:38.859745,0.6671696,0.03,0.15538521366068464
0,0.6624353916634542,0.66,0,2022-12-14 00:01:40.900463,0.6560141,0.03,0.19395615778145375
0,0.6967038902150873,0.66,0,2022-12-14 00:01:43.044242,0.6781280000000001,0.03,0.48192994004355033
0,0.7077306010909977,0.66,0,2022-12-14 00:01:45.084034,0.665826,0.03,0.8741428739380774
0,0.7398795606058914,0.66,0,2022-12-14 00:01:47.118238,0.7074096000000001,0.03,0.733488429234693
0,0.7559018095110904,0.66,0,2022-12-14 00:01:53.168453,0.6791431,0.03,1.2693738550443703
0,0.9210041464998815,1.0,1,2022-12-14 00:01:55.214561,0.7238422,0.03,2.024465802159992
0,0.8661816937724249,1.0,0,2022-12-14 00:01:57.263049,0.6696008,0.03,2.0219046463972843
0,0.8529624821924802,1.0,0,2022-12-14 00:01:59.300448,0.6426759000000001,0.03,2.080634921787118
0,0.7253261134520852,0.66,1,2022-12-14 00:02:17.394214,0.6997047000000001,0.03,0.6173708794796161
0,0.6102696653235224,0.66,0,2022-12-14 00:02:19.430776,0.6089836099999999,0.03,0.04197509979148295
0,0.5349273161548044,0.66,0,2022-12-14 00:02:25.474631,0.52829291,0.03,0.19979047604097644
0,0.5723710139210806,0.66,0,2022-12-14 00:02:39.551861,0.56085071,0.03,0.32498517704057117
0,0.553168250395504,0.66,0,2022-12-14 00:02:59.653773,0.54713851,0.03,0.18314733784024698
0,0.6318722369409139,0.66,0,2022-12-14 00:03:03.702341,0.6389083,0.03,-0.26727235535801364
0,0.7065393318887074,0.66,0,2022-12-14 00:03:11.822289,0.6926731,0.03,0.37994743716017954
0,0.7288665631431003,0.66,0,2022-12-14 00:03:37.948953,0.7032144,0.03,0.617923565799921
0,0.7166870534217262,0.66,0,2022-12-14 00:03:54.025242,0.6920284499999999,0.03,0.5999092482319213
0,0.6350930075149921,0.66,0,2022-12-14 00:03:56.057171,0.64575295,0.03,-0.4390189177535234
0,0.6018989539148091,0.66,0,2022-12-14 00:03:58.086871,0.61492975,0.03,-0.5697972148417311
0,0.5825718621408483,0.66,0,2022-12-14 00:04:16.149353,0.59375775,0.03,-0.46659014763008766
0,0.5758185764420778,0.66,0,2022-12-14 00:04:18.183068,0.58788735,0.03,-0.5146536947068894
0,0.560358982532115,0.66,0,2022-12-14 00:04:20.217942,0.57002984,0.03,-0.38914193237745526
0,0.6920575,0.66,1,2022-12-14 00:15:56.477952,0.6920575,0.03,0.0
0,0.702295187508123,0.66,0,2022-12-14 00:15:58.856525,0.665403,0.03,0.8018847999999998
0,0.6510957209020942,0.66,0,2022-12-14 00:16:00.892895,0.6656557999999999,0.03,-0.6642409600000001
0,0.639573087568761,0.66,0,2022-12-14 00:16:02.953227,0.6541331666666667,0.03,-0.6642409600000001
0,0.644149427931706,0.66,0,2022-12-14 00:16:04.990869,0.6560544285714285,0.03,-0.5055617600000001
0,0.7279514768374252,0.66,0,2022-12-14 00:16:07.033205,0.6787438888888889,0.03,0.9708747199999997
0,0.6786269017212326,0.66,0,2022-12-14 00:16:09.109160,0.6739602,0.03,0.1445822399999992
0,0.6451367101119492,0.66,0,2022-12-14 00:16:11.175219,0.6539248,0.03,-0.3466345600000014
0,0.6392367435123942,0.66,0,2022-12-14 00:16:13.226052,0.6417427,0.03,-0.08722800000000105
0,0.6120790565324428,0.66,0,2022-12-14 00:16:37.282405,0.6298244999999999,0.03,-0.8952995520000009
0,0.5895899646696483,0.66,0,2022-12-14 00:16:43.356977,0.6171262000000002,0.03,-2.499506848000001
0,0.5706565766198878,0.66,0,2022-12-14 00:17:17.421131,0.5972248,0.03,-2.168119289600001
0,0.5941692311660443,0.66,0,2022-12-14 00:17:21.450053,0.6205541,0.03,-2.116069242880001
0,0.5293864403707276,0.66,0,2022-12-14 00:17:27.483266,0.5545297899999999,0.03,-1.8208484055040008
0,0.5160769209783711,0.66,0,2022-12-14 00:17:37.517077,0.5390647900000001,0.03,-1.4535557356032014
0,0.5031894985924672,0.66,0,2022-12-14 00:17:57.561951,0.5288462899999999,0.03,-1.9325839996825613
0,0.6089787107746489,0.66,0,2022-12-14 00:17:59.588676,0.6368707,0.03,-2.655452639682561
0,0.6208145532867763,0.66,0,2022-12-14 00:18:15.631636,0.6501735,0.03,-3.8458400764825615
0,0.6038541735062536,0.66,0,2022-12-14 00:18:17.660526,0.6330733000000001,0.03,-3.6485394877460493
0,0.6196823777352474,0.66,0,2022-12-14 00:18:39.705169,0.649023,0.03,-3.8176560957460492
0,0.6249995168935659,0.66,0,2022-12-14 00:18:45.747607,0.6543322,0.03,-3.80568762475684
0,0.5576064548800352,0.66,0,2022-12-14 00:18:47.777180,0.5867043,0.03,-3.504166447965472
0,0.593936173994309,0.66,0,2022-12-14 00:18:55.808614,0.6228639,0.03,-3.3314157599654717
0,0.5355857573285426,0.66,0,2022-12-14 00:18:59.844160,0.56446471,0.03,-3.2869340185323774
0,0.5542528255973148,0.66,0,2022-12-14 00:19:17.887961,0.58341471,0.03,-3.577796625385902
0,0.5657908046752013,0.66,0,2022-12-14 00:19:19.941301,0.59399081,0.03,-2.813413674985902
0,0.6078221838574231,0.66,0,2022-12-14 00:19:21.972144,0.63611741,0.03,-2.8677649146659023
0,0.6146383547120132,0.66,0,2022-12-14 00:19:24.000331,0.6434984100000001,0.03,-3.270217618665902
0,0.577750328339076,0.66,0,2022-12-14 00:19:26.027314,0.60606001,0.03,-2.876280504148722
0,0.5880318204961467,0.66,0,2022-12-14 00:19:36.055239,0.61739346,0.03,-3.8500494958927214
0,0.6309871460572338,0.66,0,2022-12-14 00:19:58.095982,0.6597755600000001,0.03,-3.209267089287921
0,0.635269095928968,0.66,0,2022-12-14 00:20:00.122961,0.66430666,0.03,-3.4394851640040813
0,0.6187493535721892,0.66,0,2022-12-14 00:20:06.160911,0.64782666,0.03,-3.481655472390337
0,0.6133620345736747,0.66,0,2022-12-14 00:20:18.201189,0.6426369999999999,0.03,-3.722733319099342
